nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
nm0021814,Anabela Almeida,\N,\N,actress,"tt1980858,tt9326772,tt4842666,tt1018269"
nm0021815,Antonio V. Almeida,\N,\N,actor,tt0045595
nm0021816,António Almeida,\N,\N,actor,tt0089673
nm0021817,António José Almeida,\N,\N,director,"tt13946696,tt0391706,tt2566018,tt0159838"
nm0021818,Arciolinda Almeida,\N,\N,actress,tt0132161
nm0021819,Bill Almeida,\N,\N,camera_department,"tt0480249,tt0407304,tt8688634,tt1385826"
nm0021820,Carlos Alberto Almeida,1942,\N,"writer,director,producer","tt0278966,tt0442191,tt0279424,tt0260697"
nm0021821,Cida Almeida,\N,\N,actress,"tt0094248,tt1883291,tt0210419"
nm0021822,Claudette Almeida,\N,\N,"miscellaneous,executive","tt0242888,tt0095189,tt8936646,tt0112495"
nm0021823,Cleia Almeida,1982,\N,"actress,miscellaneous","tt5528282,tt1625155,tt7793340,tt1594438"
nm0021824,Conceição Almeida,\N,\N,miscellaneous,tt0107579
nm0021825,Cristina Almeida,1944,\N,"actress,soundtrack","tt0372684,tt22863626,tt0192877,tt0302447"
nm0021826,Diane Almeida,\N,\N,"actress,producer","tt0095179,tt0175114,tt0094484,tt0098987"
nm0021828,Fernando Almeida,1974,2004,actor,"tt0138249,tt0197954,tt0149539,tt0209672"
nm0021829,Flora Almeida,\N,\N,"costume_designer,actress,costume_department","tt0193707,tt0193750,tt0194325,tt0193985"
nm0021831,Henrique Almeida,\N,\N,actor,"tt0190494,tt0186004"
nm0021832,Hernani Almeida,\N,\N,actor,"tt0190991,tt0178657"
nm0021833,Ilda Almeida,\N,\N,actress,tt0075354
nm0021834,Joao Pedro Almeida,\N,\N,,\N
nm0021835,Joaquim de Almeida,1957,\N,"actor,editorial_department,producer","tt1596343,tt0109444,tt0112851,tt0159273"
nm0021836,John Almeida,\N,\N,stunts,tt0119784
nm0021837,José Almeida,\N,\N,"cinematographer,camera_department,sound_department","tt0201282,tt0443010,tt0335074,tt0071801"
nm0021838,José Almeida,\N,\N,"actor,art_director","tt0187840,tt0261246"
nm0021839,João Almeida,\N,\N,actor,"tt0205254,tt0177127,tt0205326,tt0177216"
nm0021840,João Carlos Almeida,\N,\N,"camera_department,editorial_department,actor","tt1156464,tt0380967,tt6183736,tt0115331"
nm0021841,Junior Almeida,\N,\N,actor,tt0110413
nm0021842,Júlia Almeida,1983,\N,actress,"tt0105740,tt0142038,tt0287262,tt0138254"
nm0021843,Laurindo Almeida,1917,1995,"music_department,composer,soundtrack","tt0312528,tt0145734,tt0052520,tt0060028"
nm0021844,Leonilde Almeida,\N,\N,make_up_department,"tt0094833,tt0111881,tt0085098,tt1718557"
nm0021845,Libânia Almeida,\N,\N,actress,tt0254060
nm0021846,Lourdes Almeida,\N,\N,"production_designer,costume_designer,set_decorator","tt0924176,tt0419720,tt0332536,tt0125061"
nm0021847,Luis Almeida,\N,\N,"actor,writer","tt0428690,tt0257926,tt0257776,tt0352546"
nm0021848,Luiz Almeida,\N,\N,actor,"tt0194325,tt0259449,tt0193707,tt0193985"
nm0021849,Marly Almeida,\N,\N,actress,"tt0182039,tt0193750"
nm0021850,Marta Almeida,\N,\N,production_designer,"tt0138693,tt0138307"
nm0021851,Marta Almeida,\N,\N,actress,tt0046767
nm0021852,Mauro Almeida,\N,\N,actor,"tt0210419,tt1737710"
nm0021853,Morgan Almeida,\N,\N,art_department,"tt0122395,tt14865794,tt0286260,tt0298685"
nm0021854,Nestor Almeida,\N,\N,"sound_department,music_department","tt0196533,tt0260507,tt0159556"
nm0021855,Pedro Almeida,\N,\N,composer,tt0159585
nm0021856,Rafael Almeida,\N,\N,actor,"tt0122291,tt0191219,tt0185042,tt0201660"
nm0021857,Raquel Almeida,\N,\N,"producer,miscellaneous","tt0142039,tt0115143,tt27072808"
nm0021858,Raúl Almeida,\N,\N,actor,"tt0823474,tt0089673"
nm0021859,Rita Almeida,\N,\N,"actress,editorial_department,miscellaneous","tt0434693,tt0210436,tt0291959,tt4414950"
nm0021860,Rosana Almeida,\N,\N,"actress,costume_department","tt1733440,tt0098174"
nm0021861,Rufino Almeida,\N,\N,"actor,soundtrack","tt0287467,tt10461350,tt0098174"
nm0021862,Rui Almeida,\N,\N,"actor,camera_department","tt0401726,tt0127371,tt0118458,tt0164276"
nm0021863,Sara Almeida,\N,\N,actress,"tt7828262,tt4562260,tt13317064,tt0116291"
nm0021864,Sebastián Almeida,1915,1997,"assistant_director,director,writer","tt0082465,tt0052775,tt0051446,tt0060958"
nm0021865,Zita Almeida,\N,\N,"make_up_department,actress","tt0107151,tt0106585,tt7588762"
nm0021866,Átila Almeida,\N,\N,actor,"tt0060571,tt0205651"
nm0021867,Almeidinha,1913,\N,"actor,miscellaneous","tt0194329,tt0194464,tt0194136,tt0193839"
nm0021868,Almeidoca,\N,\N,actor,tt0194300
nm0021869,Tito Almejeiras,\N,\N,"actor,producer","tt0218150,tt0230576,tt0087709,tt0217609"
nm0021870,Simone Almekias-Siegl,\N,\N,"make_up_department,costume_department","tt0457400,tt1126591,tt0448157,tt0319969"
nm0021872,Caroline Almekinders,\N,\N,actress,"tt0440982,tt0115427,tt0302095,tt0433704"
nm0021873,Francisco Almela y Vives,\N,\N,"writer,director","tt0032977,tt0033215"
nm0021874,Adoración Almela,\N,\N,costume_department,"tt0089153,tt0085374,tt0462739,tt0459727"
nm0021875,Laura Almela,\N,\N,actress,"tt0287347,tt0287856,tt0109094,tt0245712"
nm0021876,María José Almela,\N,\N,editorial_department,"tt1634121,tt0220580,tt0230600,tt3577624"
nm0021877,Cecilio Almenara,\N,\N,actor,"tt0058381,tt0137474"
nm0021879,Paca Almenara,\N,\N,make_up_department,"tt0125659,tt0106215,tt0425542,tt0117883"
nm0021880,Alejandro Almenares,\N,\N,,tt0244476
nm0021881,Ramón Almenares,\N,\N,actor,tt0109949
nm0021882,Angelie Almendare,\N,\N,actress,"tt14740516,tt4020052,tt0103524"
nm0021883,Desiree Almendarez,\N,\N,make_up_department,tt0166195
nm0021884,Teresa Almendarez,\N,\N,actress,tt0091462
nm0021885,Valentin Almendarez,1950,\N,actor,"tt0762114,tt1178665,tt0102011"
nm0021886,Johnny Almendra,\N,\N,"music_department,soundtrack","tt0233139,tt0337639,tt0166943"
nm0021887,Ami Almendral,\N,\N,actress,tt0116242
nm0021888,Domingo Almendro,\N,\N,actor,tt0038500
nm0021889,Jesús Almendro,\N,\N,director,"tt0243178,tt0116645"
nm0021890,Domingo Almendros,\N,\N,"director,writer","tt10735624,tt0456236,tt0455283,tt0447752"
nm0021891,Gregorio Almendros,\N,\N,"writer,director","tt0088245,tt0060688,tt0133939,tt0061479"
nm0021892,Jesús Almendros,\N,\N,"writer,director",tt0157998
nm0021893,Maria Matilde Almendros,1922,1995,"actress,miscellaneous","tt0062699,tt0066489,tt0052431,tt6055830"
nm0021894,Teresa Almendros,\N,\N,actress,"tt0073861,tt0075197,tt0073475"
nm0021895,Oscar Almengor,\N,\N,"assistant_director,miscellaneous,actor","tt0432021,tt3397884,tt1535108,tt3721964"
nm0021896,Lloyd Almenora,\N,\N,actor,tt0112649
nm0021897,Walter Almer,\N,\N,,\N
nm0021898,Catherine Almeras,1945,2023,actress,"tt0167522,tt0088294,tt0206181,tt0118978"
nm0021899,Michael Almereyda,1959,\N,"director,writer,producer","tt5259822,tt0103706,tt3726704,tt4978710"
nm0021900,Inez Almerfors,1909,1990,actress,tt0068025
nm0021901,Pilar Almería,1958,\N,actress,"tt1442035,tt1912588,tt0297174,tt22085300"
nm0021902,Antonio Almerich,\N,\N,,\N
nm0021903,Luís Almerindo,\N,\N,actor,tt0089673
nm0021904,Christian Almesberger,1964,\N,"camera_department,cinematographer","tt1371111,tt0120804,tt1401152,tt0963178"
nm0021905,Chito Almacen,\N,\N,"sound_department,miscellaneous,production_manager","tt1692185,tt0344499,tt0123251,tt3528284"
nm0021906,Noël Almey,\N,\N,"sound_department,editor","tt0124177,tt8010566,tt0223383,tt0181561"
nm0021907,José de Almeyda,\N,\N,actor,"tt0149739,tt0045803"
nm0021908,Santiago Almeyda,1974,\N,actor,"tt0451493,tt4672210,tt0303527,tt0281446"
nm0021909,Folke Almgren,\N,\N,,tt0099667
nm0021910,Kristian Almgren,1971,1994,actor,"tt0107174,tt6725158,tt0083922,tt0093591"
nm0021911,Susan Almgren,\N,\N,actress,"tt1650048,tt0429573,tt0118564,tt5834426"
nm0021912,Suzanne Almgren,\N,\N,actress,tt0097098
nm0021913,Sven Almgren,1944,\N,actor,"tt0051177,tt0050740,tt0053208,tt0049816"
nm0021914,Sven Almgren,\N,\N,art_department,tt0078660
nm0021915,Celeste Almieri,\N,\N,actress,"tt0024949,tt0200999,tt0032630,tt0046430"
nm0021916,Atso Almila,1953,\N,"music_department,composer,soundtrack","tt0445031,tt0251535,tt0097682,tt0137912"
nm0021917,Almine,\N,\N,costume_designer,tt0141580
nm0021918,Ghanem Leprince Almir,\N,\N,"assistant_director,producer,production_manager","tt0102748,tt0093244,tt0100106,tt0228772"
nm0021919,Lelic Almir,\N,\N,actor,tt0109149
nm0021921,Assumpta Almirall,\N,\N,actress,"tt0093707,tt0086657,tt0081394,tt1071894"
nm0021922,Marta Almirall,\N,\N,actress,"tt3185588,tt0089499"
nm0021923,Marta Almirall,\N,\N,miscellaneous,"tt10166798,tt1507012,tt0120328,tt0086657"
nm0021924,Charit Almiranez,\N,\N,"script_department,miscellaneous","tt0114489,tt0118912,tt0093137,tt0159289"
nm0021925,Almirante,1908,1980,"actor,soundtrack","tt0027278,tt0026063,tt5251348,tt0031076"
nm0021926,Ada Cristina Almirante,1884,1957,actress,"tt0030036,tt0209456,tt0132474,tt0022319"
nm0021928,Enrique Almirante,1930,2007,actor,"tt0052159,tt0347037,tt0814385,tt0217716"
nm0021929,Ernesto Almirante,1877,1964,actor,"tt0039682,tt0039381,tt0040100,tt0044000"
nm0021930,Giacomo Almirante,1875,1944,actor,"tt0034268,tt0938518,tt0031642,tt0023318"
nm0021932,Luigi Almirante,1886,1963,actor,"tt0031949,tt0027503,tt0032200,tt0043802"
nm0021933,Mario Almirante,1890,1964,"director,writer,editor","tt0340941,tt0215057,tt0200674,tt0021172"
nm0021934,Giuseppe Almirante-Manzini,\N,\N,actor,tt0193316
nm0021935,Italia Almirante-Manzini,1890,1941,actress,"tt0193243,tt0178567,tt0185463,tt0215057"
nm0021936,José Almiron,\N,\N,actor,tt0241177
nm0021937,Oscar Almiron,\N,\N,miscellaneous,tt0102855
nm0021938,Gabriel Almirón,\N,\N,actor,"tt1542852,tt7077616,tt2520046,tt1927327"
nm0021939,Chaim Elmakias,\N,\N,"actor,assistant_director","tt1438464,tt0157989,tt0143266,tt0374001"
nm0021940,Thomas Almkvist,\N,\N,composer,"tt1387119,tt0098579,tt0089859,tt0093859"
nm0021941,Kristina Almlid,1970,\N,actress,"tt0096717,tt0193483"
nm0021942,Charlie Almlöf,1889,1958,actor,"tt0038770,tt0025341,tt0035595,tt0037714"
nm0021943,Lotten Almlöf,1846,1945,actress,tt0011636
nm0021944,Nina Almlöf,1977,\N,"actress,soundtrack","tt0108252,tt0101213"
nm0021945,Richard G. Almo,\N,\N,transportation_department,"tt0395584,tt0116922,tt0251736,tt0119062"
nm0021946,Duny Almodovar,\N,\N,miscellaneous,tt0190941
nm0021947,Robert Almodovar,\N,\N,actor,"tt1046173,tt0313043,tt0112715,tt5348176"
nm0021948,Agustín Almodóvar,1955,\N,"producer,actor,assistant_director","tt12618926,tt1189073,tt0185125,tt0287467"
nm0021951,Aharon Almog,\N,\N,actor,"tt3260860,tt0144021,tt0141603,tt0121001"
nm0021952,Meir Almog,\N,\N,actor,tt0092954
nm0021953,Nissim Almog,\N,\N,producer,tt0194722
nm0021954,Yael Almog,\N,\N,actress,"tt0295281,tt0117263,tt0312086,tt0118220"
nm0021955,Lily Almog-Grinstein,\N,\N,camera_department,tt0102205
nm0021956,Bobbi Almoite,\N,\N,"art_department,producer,sound_department","tt0109906,tt0110265,tt2363373"
nm0021957,Jose Almojuela,\N,\N,"assistant_director,actor,production_manager","tt0136704,tt1527069,tt0278978,tt0138811"
nm0021958,Chris Almon,\N,\N,art_department,tt0114305
nm0021959,John Almon,\N,\N,actor,tt0088000
nm0021960,Esmeralda Almonacid,\N,\N,"production_designer,art_department,art_director","tt0087027,tt0100990,tt0091528,tt0190599"
nm0021961,Alan Almond,\N,\N,"cinematographer,camera_department","tt1688606,tt1346018,tt1991897,tt0866439"
nm0021962,Albert Almond,\N,\N,"camera_department,cinematographer","tt0202722,tt0080212,tt0331398,tt0075570"
nm0021963,Brittany Almond,\N,\N,actress,tt0101685
nm0021964,Chip Almond,\N,\N,miscellaneous,tt0116405
nm0021965,Danny Almond,\N,\N,actor,tt0059260
nm0021966,Erin Almond,\N,\N,actress,tt0059729
nm0021967,Gertie Almond,1920,1993,actress,"tt0080157,tt0165592"
nm0021969,James Almond,\N,\N,camera_department,"tt0052561,tt0049107,tt0048347,tt0053804"
nm0021970,Linda Almond,\N,\N,actress,tt0092876
nm0021971,Lise Almond,\N,\N,actress,"tt0293762,tt0277769,tt0296396"
nm0021972,Matt Almond,1968,\N,"assistant_director,actor,miscellaneous","tt0119357,tt0117651,tt0114855,tt0203940"
nm0021974,Nina Armstrong,1980,\N,"stunts,actress,miscellaneous","tt1905041,tt0480249,tt0948470,tt1201607"
nm0021975,Paul Almond,1931,2015,"director,producer,writer","tt0063140,tt0348926,tt0080735,tt0254838"
nm0021976,Paul Almond,\N,\N,miscellaneous,"tt1911644,tt1244754,tt0280778,tt0808399"
nm0021977,Peter O. Almond,\N,\N,"producer,actor,director","tt4869198,tt0146309,tt0240802,tt22984472"
nm0021978,Ralph Almond,\N,\N,actor,tt0235419
nm0021979,Richard Almond,\N,\N,actor,tt0150492
nm0021980,Richie Almond,\N,\N,miscellaneous,tt0150492
nm0021981,Sandra Almond,\N,\N,visual_effects,"tt0343818,tt0102803,tt0120177,tt0104850"
nm0021982,Keith Almoney,1952,\N,actor,"tt0051418,tt0415406"
nm0021983,Agnese Almonte,\N,\N,costume_department,"tt0060056,tt0055581,tt0203866,tt0059852"
nm0021984,Humberto José Almonte,\N,\N,miscellaneous,tt0127368
nm0021985,Marcelo Almonte,\N,\N,actor,tt0211532
nm0021986,Rosmery 'Boquita' Almonte,\N,\N,actress,"tt6246006,tt5674344,tt6338286,tt0114015"
nm0021987,Jesús Almontes,\N,\N,"miscellaneous,special_effects,art_department","tt0109444,tt0257756,tt1535108,tt0328107"
nm0021988,Rosario Almontes,\N,\N,actor,tt0076740
nm0021989,Desireena Almoradie,\N,\N,"producer,camera_department,editor","tt0843431,tt11137266,tt0248645,tt0971194"
nm0021990,Tchaka Almoravids,1939,\N,actor,tt0070063
nm0021991,Francisco Almorza,\N,\N,actor,"tt0258121,tt0284281"
nm0021992,Antonio Almorós,1922,1977,actor,"tt0050700,tt0415421,tt0043273,tt0047186"
nm0021993,Eva Almos,\N,\N,"actress,producer,writer","tt0090799,tt1807859,tt0088885,tt0092723"
nm0021994,Edith Almoslino,\N,\N,costume_designer,"tt0089800,tt0077025,tt0138782,tt0050331"
nm0021995,Raphaël Almosni,\N,\N,actor,"tt0089776,tt11950864,tt0106224,tt12989690"
nm0021996,Dean L. Almquist,\N,\N,actor,"tt0051297,tt0045449,tt0039123,tt0049234"
nm0021997,Gregg Almquist,\N,\N,actor,"tt0103184,tt0091188,tt0093818,tt0780461"
nm0021998,Hans Almquist,\N,\N,"editorial_department,cinematographer,sound_department","tt0122364,tt0230886"
nm0021999,Lasse Almquist,\N,\N,music_department,tt0112077
nm0022000,Maria Almquist,\N,\N,actress,tt0036387
nm0022001,Mike Almquist,\N,\N,,\N
nm0022002,Mildred Almquist,\N,\N,script_department,"tt0034214,tt0032096,tt0031526,tt0037141"
nm0022003,Bertil Almqvist,\N,\N,actor,tt0025123
nm0022004,Casten Almqvist,\N,\N,"producer,writer,executive","tt29546221,tt30632077,tt30146123,tt0106030"
nm0022005,Gunnar Almqvist,\N,\N,actor,"tt0033122,tt0036914,tt0032287,tt0032655"
nm0022006,Ingrid Almqvist,1919,1993,actress,"tt21048124,tt0045777"
nm0022007,Carl Jonas Love Almqvist,1793,1866,"writer,soundtrack,music_department","tt0066460,tt14552298,tt0105511,tt0207244"
nm0022008,Lennart Almkvist,\N,\N,actor,"tt0047560,tt0046985,tt0043199"
nm0022009,Tage Almqvist,1883,1949,actor,"tt0011256,tt0011902,tt0033300"
nm0022010,Barbro Almroth,\N,\N,actress,tt0282871
nm0022011,Greta Almroth,1888,1981,actress,"tt0011607,tt0011499,tt0010755,tt0008710"
nm0022012,Brigitta Almsron,\N,\N,,\N
nm0022013,Björn Almsteadt,\N,\N,music_department,tt0079360
nm0022014,Björn Almstedt,\N,\N,"music_department,sound_department","tt0071448,tt0078084,tt0082892,tt0083086"
nm0022015,Christina Almström,\N,\N,"producer,miscellaneous",tt0277537
nm0022016,Elvy Almström,\N,\N,actress,"tt0119300,tt0364102,tt0481258"
nm0022017,Jimmy Almström,1976,\N,actor,"tt0097543,tt0104873"
nm0022018,Lollo Almström,1964,\N,"miscellaneous,costume_department,location_management","tt0103345,tt0107349,tt0101281,tt0102792"
nm0022019,Rolf Almström,\N,\N,writer,"tt0104620,tt0120149"
nm0022020,Rovshan Almuradli,1954,2019,"director,actor","tt27114432,tt0118209,tt6842380"
nm0022021,Irene Almus,\N,\N,actress,"tt0227942,tt0495928,tt0282292,tt1235842"
nm0022022,Brooks Almy,1950,\N,"actress,soundtrack","tt0139809,tt0118617,tt0123964,tt0106004"
nm0022023,Camille Almy,1916,1996,actress,tt0077118
nm0022024,Connie Almy,\N,\N,actress,"tt0381579,tt3138412"
nm0022025,Albert Almási,1930,\N,actor,"tt0086403,tt0051243,tt0054445,tt0052983"
nm0022026,Bettina Almási,\N,\N,actress,tt0099336
nm0022027,István Almási,\N,\N,writer,tt0055161
nm0022028,József Almási,\N,\N,actor,"tt0067814,tt0051243,tt0077845,tt0066619"
nm0022029,Sándor Almási,1975,\N,actor,"tt0322125,tt0118906,tt0129287,tt0303184"
nm0022030,Sári Almási,\N,\N,actress,"tt0241783,tt0241664,tt0008836,tt0241647"
nm0022031,Tamás Almási,1948,\N,"director,writer,cinematographer","tt1603796,tt4562128,tt0829269,tt0132544"
nm0022032,Zsolt Almási,\N,\N,"camera_department,miscellaneous,cinematographer","tt0108767,tt0162994,tt5898494,tt0103344"
nm0022033,Éva Almási,1942,\N,actress,"tt0409809,tt3091214,tt1168425,tt1068945"
nm0022034,Éva Almássy Albert,1948,\N,actress,"tt0249241,tt0082997,tt0083865,tt0111341"
nm0022035,Péter Almásy,\N,\N,"sound_department,miscellaneous,music_department","tt0269792,tt0495812,tt0150410,tt0107880"
nm0022036,Reidar Almås,1943,\N,,tt0278595
nm0022037,Veronika Almén,\N,\N,actress,tt0047093
nm0022038,Yvonne Almér,\N,\N,actress,tt0036086
nm0022039,Ponziano Alnarte,\N,\N,actor,tt0071472
nm0022040,Anders Alnemark,1954,\N,actor,"tt13130964,tt6928614,tt0093241,tt5354112"
nm0022041,Janne-Marie Alnes,\N,\N,actress,tt0192452
nm0022042,Peter Alnez,\N,\N,special_effects,tt0089791
nm0022043,Gülsen Alniaçik,1938,\N,actress,"tt0429483,tt0302553,tt0066500"
nm0022044,Kürsat Alniaçik,1962,\N,actor,"tt0426789,tt14639598,tt5133998,tt3142878"
nm0022045,Raik Alniaçik,1934,\N,"actor,writer","tt6030554,tt0274869,tt2159714,tt14001944"
nm0022046,Wendy Allnutt,1946,\N,"actress,soundtrack,miscellaneous","tt0071020,tt0054518,tt0067976,tt0090416"
nm0022047,Arnulf Alnæs,\N,\N,actor,tt0049808
nm0022048,Jan Alnæs,\N,\N,"camera_department,cinematographer","tt0063618,tt0216251,tt0163129,tt0066385"
nm0022049,Frank Alo,1973,\N,"actor,sound_department","tt0192302,tt0190582,tt0212431"
nm0022050,Itai Aloav,\N,\N,director,tt0179472
nm0022051,Raul Alcazar,\N,\N,actor,tt0171326
nm0022052,Miguel Alcíbar,1962,\N,actor,"tt1577412,tt0297174,tt0395119,tt1135092"
nm0022053,Mary Aloe,\N,\N,"producer,writer,director","tt8310474,tt8009744,tt0850253,tt6722802"
nm0022054,Leonardo A. Aloesi,\N,\N,make_up_department,tt0120701
nm0022055,Jasmine Aloha,\N,\N,actress,"tt0160984,tt0160983,tt0156276,tt0140058"
nm0022056,Johana Aloha,\N,\N,actress,tt0066085
nm0022057,Jose Aloha,\N,\N,actor,tt0086213
nm0022058,Reizel Aloha,\N,\N,actress,tt0165411
nm0022059,Bridgit Aloi,\N,\N,actress,tt0148546
nm0022061,Sebastian Aloi,1972,\N,"producer,director,writer","tt1178654,tt7177720,tt0322298,tt1568816"
nm0022062,Olga Aloimonou,\N,\N,costume_department,"tt1116217,tt1293726"
nm0022063,Jean Aloise,\N,\N,"actress,soundtrack",tt0037808
nm0022064,Claudia Aloisi,\N,\N,"producer,miscellaneous","tt7197558,tt0086779,tt3796750,tt27031470"
nm0022065,Franco Aloisi,1943,\N,"actor,miscellaneous","tt0315663,tt0203923,tt0149966,tt0475457"
nm0022066,Irene Aloisi,1925,1980,actress,"tt0877560,tt0287857,tt0211690,tt0053864"
nm0022067,John Aloisi,\N,\N,actor,tt0169331
nm0022068,Craig Aloiso,\N,\N,actor,tt0173760
nm0022069,Aloka,\N,\N,actress,"tt0029063,tt0029518,tt0029436"
nm0022070,Sandy Alomar Jr.,1966,\N,actor,"tt0263769,tt1020929,tt1872234,tt0110363"
nm0022071,Eitan Alon,\N,\N,"production_manager,location_management,assistant_director","tt0190524,tt0203408,tt0091278,tt0099005"
nm0022072,Gadi Alon,\N,\N,"actor,miscellaneous","tt6791802,tt0148348,tt15561190"
nm0022073,Gil Alon,\N,\N,"actor,location_management,production_manager","tt0319736,tt0143751,tt0140352,tt0094716"
nm0022074,Marcus Alon,\N,\N,camera_department,tt0094222
nm0022075,Moshe Alon,\N,\N,"camera_department,sound_department,miscellaneous","tt0176650,tt0089604,tt0086232,tt0109098"
nm0022076,Roy Alon,1942,2006,"stunts,actor,miscellaneous","tt0086006,tt0089489,tt0246460,tt0206634"
nm0022078,Uri Alon,\N,\N,actor,tt0151709
nm0022079,Edward Alona,\N,\N,art_department,"tt0088272,tt0076489,tt0118548"
nm0022080,René Alone,\N,\N,actor,"tt1470880,tt0052136,tt3662072,tt1063369"
nm0022081,Alicia Alonzo,\N,\N,actress,"tt0408530,tt1063595,tt2912180,tt0441936"
nm0022082,Jarmo Alonen,1941,\N,actor,"tt0231971,tt0159168,tt1700425,tt1448522"
nm0022083,Jorma Alonen,\N,\N,actor,"tt0133167,tt1448366,tt1450116"
nm0022084,Marita Alonen,\N,\N,actress,tt0231971
nm0022085,Giaime Alonge,1968,\N,"writer,actor,sound_department","tt18691614,tt0271679,tt1833781,tt0435224"
nm0022086,Jean Alonge,\N,\N,actress,tt0088626
nm0022087,Emanuel Alongi,\N,\N,actor,tt0088707
nm0022088,Aminadav Aloni,1928,1999,"composer,music_department","tt0240690,tt0068562,tt0071941"
nm0022089,Bezalel Aloni,\N,\N,"soundtrack,composer,writer","tt0151709,tt0100934"
nm0022090,Dan Aloni,\N,\N,talent_agent,"tt0209144,tt3544112,tt2381111"
nm0022091,David Aloni,\N,\N,"camera_department,music_department","tt0261755,tt0144528,tt0173974"
nm0022092,Galit Aloni,\N,\N,art_department,"tt0176650,tt0380485,tt0380126,tt0374279"
nm0022093,Micky Aloni,\N,\N,actor,tt0146259
nm0022094,Miri Aloni,1949,\N,"actress,soundtrack","tt0083527,tt0363336,tt6047222,tt0133829"
nm0022095,Neta Aloni,\N,\N,actress,tt0157994
nm0022096,Nissim Aloni,1926,1998,writer,"tt5497830,tt0498418,tt0142312"
nm0022097,Rinat Aloni,\N,\N,make_up_department,"tt0090630,tt12839508,tt0094750,tt18834372"
nm0022098,Tali Aloni,\N,\N,camera_department,tt0211562
nm0022099,Yitzhak Aloni,\N,\N,actor,"tt0275392,tt0093248,tt0068244,tt0090927"
nm0022100,Ze'ev Aloni,\N,\N,"art_department,camera_department","tt0090927,tt0109098,tt0094716,tt0091278"
nm0022101,Zohar Aloni,\N,\N,actor,tt0145517
nm0022102,Zvika Aloni,\N,\N,"art_department,art_director,special_effects","tt0121766,tt0099312,tt0121765,tt0119707"
nm0022103,Joe Alonsabe,\N,\N,"miscellaneous,actor,art_department","tt1194173,tt0088708,tt0091763,tt0096969"
nm0022104,Alonso,\N,\N,miscellaneous,"tt0085496,tt0050693,tt0067506,tt0051371"
nm0022105,Victor Alonso Bosman,\N,\N,actor,tt0161800
nm0022106,José Alonso Cano,\N,\N,actor,"tt0273489,tt0056826,tt0309784,tt0055337"
nm0022107,Fernando Alonso Casares,\N,\N,"writer,director,assistant_director","tt0039588,tt0037681,tt0036254,tt0040649"
nm0022108,Antonio Alonso,\N,\N,"sound_department,music_department","tt0058692,tt0060264,tt0065975,tt0073726"
nm0022109,Gabriel Alonso de Herrera,\N,\N,writer,tt0256614
nm0022110,José Luis Alonso de Santos,1942,\N,"writer,director","tt1666767,tt0244341,tt0092983,tt0094705"
nm0022111,Emilio Alonso,\N,\N,actor,"tt0052369,tt0058873,tt2352273,tt0048394"
